Year,Month,Day,Hour,Minute,GHI,Temperature,Solar Zenith Angle,Surface Albedo,DHI,DNI
2018,3,26,4,30,0,14.9,57.22,0.22,158,696
2018,3,26,5,30,75,18.9,45.28,0.22,180,790
2018,3,26,6,30,300,23.8,34.99,0.22,195,838
2018,3,26,7,30,534,26.9,28.32,0.22,202,861
2018,3,26,8,30,736,28.7,28.03,0.22,201,863
2018,3,26,9,30,882,30,34.28,0.22,197,838
2018,3,26,10,30,960,30.8,44.37,0.22,183,792
2018,3,26,11,30,963,31.3,56.21,0.22,161,698
2018,3,26,12,30,890,31.4,68.84,0.22,127,525
2018,3,26,13,30,749,31,81.76,0.22,64,185
2018,3,26,14,30,549,30,94.89,0.22,0,0
2018,3,26,15,30,316,27.8,107.76,0.22,0,0
2018,3,26,16,30,90,24.2,120.17,0.22,0,0
2018,3,26,17,30,0,21.3,131.64,0.22,0,0
2018,3,26,18,30,0,19.9,141.23,0.22,0,0
2018,3,26,19,30,0,18.9,147.18,0.22,0,0
2018,3,26,20,30,0,18.2,147.39,0.22,0,0
2018,3,26,21,30,0,17.7,141.76,0.22,0,0
2018,3,26,22,30,0,17.6,132.35,0.22,0,0
2018,3,26,23,30,0,17.7,120.96,0.22,0,0
2018,3,27,0,30,0,17.7,108.58,0.22,0,0
2018,3,27,1,30,0,17.2,95.72,0.22,0,0
2018,3,27,2,30,0,16.9,82.58,0.22,51,267
2018,3,27,3,30,0,16.2,69.63,0.22,97,635
2018,3,27,4,30,0,17.1,56.94,0.22,121,801
2018,3,27,5,30,86,20.2,44.97,0.22,138,880
2018,3,27,6,30,318,24.1,34.63,0.22,151,910
2018,3,27,7,30,558,27.1,27.92,0.22,164,917
2018,3,27,8,30,760,29.3,27.67,0.22,174,896
2018,3,27,9,30,900,30.8,34.01,0.22,183,853
2018,3,27,10,30,974,31.8,44.17,0.22,180,783
2018,3,27,11,30,968,32.3,56.06,0.22,163,681
2018,3,27,12,30,890,32.3,68.71,0.22,128,514
2018,3,27,13,30,741,31.9,81.64,0.22,63,198
2018,3,27,14,30,544,31,94.76,0.22,0,0
2018,3,27,15,30,314,28.9,107.61,0.22,0,0
2018,3,27,16,30,92,25.4,120,0.22,0,0
2018,3,27,17,30,0,22.8,131.42,0.22,0,0
2018,3,27,18,30,0,21.4,140.95,0.22,0,0
2018,3,27,19,30,0,20,146.82,0.22,0,0
2018,3,27,20,30,0,18.9,146.99,0.22,0,0
2018,3,27,21,30,0,18.1,141.39,0.22,0,0
2018,3,27,22,30,0,17.6,132.02,0.22,0,0
2018,3,27,23,30,0,17.3,120.66,0.22,0,0
2018,3,28,0,30,0,17.5,108.31,0.22,0,0
2018,3,28,1,30,0,17.7,95.46,0.22,0,0
2018,3,28,2,30,0,17.7,82.32,0.22,58,208
2018,3,28,3,30,0,17.9,69.37,0.22,116,560
2018,3,28,4,30,0,18.6,56.66,0.22,148,730
2018,3,28,5,30,85,21.1,44.66,0.22,167,829
2018,3,28,6,30,314,24.9,34.28,0.22,177,879
2018,3,28,7,30,549,28,27.53,0.22,185,898
2018,3,28,8,30,756,30,27.3,0.22,188,893
2018,3,28,9,30,903,31.3,33.74,0.22,177,875
2018,3,28,10,30,981,32.1,43.97,0.22,169,823
2018,3,28,11,30,982,32.4,55.9,0.22,152,732
2018,3,28,12,30,905,32.4,68.57,0.22,121,567
2018,3,28,13,30,761,31.9,81.51,0.22,63,229
2018,3,28,14,30,562,31,94.63,0.22,0,0
2018,3,28,15,30,328,28.8,107.47,0.22,0,0
2018,3,28,16,30,97,25.3,119.82,0.22,0,0
2018,3,28,17,30,0,22.5,131.2,0.22,0,0
2018,3,28,18,30,0,20.9,140.66,0.22,0,0
2018,3,28,19,30,0,19.7,146.45,0.22,0,0
2018,3,28,20,30,0,18.9,146.59,0.22,0,0
2018,3,28,21,30,0,18.3,141.02,0.22,0,0
2018,3,28,22,30,0,17.9,131.69,0.22,0,0
2018,3,28,23,30,0,17.5,120.36,0.22,0,0
2018,3,29,0,30,0,17,108.03,0.22,0,0
2018,3,29,1,30,0,16.7,95.2,0.22,0,0
2018,3,29,2,30,0,16.6,82.07,0.22,59,217
2018,3,29,3,30,0,17.4,69.11,0.22,116,572
2018,3,29,4,30,0,18.8,56.38,0.22,144,744
2018,3,29,5,30,89,21.6,44.35,0.22,161,835
2018,3,29,6,30,320,25.2,33.92,0.22,321,584
2018,3,29,7,30,556,28.3,27.13,0.22,355,595
2018,3,29,8,30,758,30.5,26.94,0.22,184,887
2018,3,29,9,30,806,31.9,33.47,0.22,366,446
2018,3,29,10,30,885,32.7,43.77,0.22,175,803
2018,3,29,11,30,975,33,55.74,0.22,158,710
2018,3,29,12,30,738,32.9,68.44,0.22,125,544
2018,3,29,13,30,755,32.4,81.39,0.22,65,215
2018,3,29,14,30,557,31.3,94.5,0.22,0,0
2018,3,29,15,30,325,29.3,107.32,0.22,0,0
2018,3,29,16,30,97,26.3,119.65,0.22,0,0
2018,3,29,17,30,0,24.3,130.98,0.22,0,0
2018,3,29,18,30,0,23.4,140.37,0.22,0,0
2018,3,29,19,30,0,22.1,146.09,0.22,0,0
2018,3,29,20,30,0,20.6,146.2,0.22,0,0
2018,3,29,21,30,0,19.5,140.65,0.22,0,0
2018,3,29,22,30,0,18.7,131.36,0.22,0,0
2018,3,29,23,30,0,18.1,120.07,0.22,0,0
2018,3,30,0,30,0,17.5,107.76,0.22,0,0
2018,3,30,1,30,0,17.1,94.94,0.22,0,0
2018,3,30,2,30,0,16.9,81.82,0.22,53,321
2018,3,30,3,30,0,16.5,68.85,0.22,96,659
2018,3,30,4,30,0,17.7,56.1,0.22,120,808
2018,3,30,5,30,99,22.1,44.04,0.22,136,882
2018,3,30,6,30,334,27.1,33.57,0.22,149,923
2018,3,30,7,30,570,30.2,26.74,0.22,159,936
2018,3,30,8,30,770,32,26.58,0.22,160,932
2018,3,30,9,30,918,33,33.2,0.22,156,913
2018,3,30,10,30,995,33.6,43.58,0.22,144,876
2018,3,30,11,30,994,33.9,55.59,0.22,126,813
2018,3,30,12,30,920,33.9,68.31,0.22,99,674
2018,3,30,13,30,779,33.6,81.27,0.22,57,353
2018,3,30,14,30,585,32.8,94.37,0.22,0,0
2018,3,30,15,30,349,30.6,107.18,0.22,0,0
2018,3,30,16,30,110,26.6,119.47,0.22,0,0
2018,3,30,17,30,0,23.5,130.76,0.22,0,0
2018,3,30,18,30,0,22.5,140.08,0.22,0,0
2018,3,30,19,30,0,21.8,145.72,0.22,0,0
2018,3,30,20,30,0,21.2,145.8,0.22,0,0
2018,3,30,21,30,0,20.7,140.28,0.22,0,0
2018,3,30,22,30,0,20.1,131.03,0.22,0,0
2018,3,30,23,30,0,19.5,119.77,0.22,0,0
2018,3,31,0,30,0,19,107.49,0.23,0,0
2018,3,31,1,30,0,18.7,94.68,0.23,0,0
2018,3,31,2,30,0,18.5,81.56,0.23,56,344
2018,3,31,3,30,0,17.8,68.59,0.23,100,676
2018,3,31,4,30,0,18.7,55.83,0.23,125,822
2018,3,31,5,30,107,22.1,43.73,0.23,142,895
2018,3,31,6,30,347,26.6,33.21,0.23,156,930
2018,3,31,7,30,586,29.8,26.34,0.23,164,943
2018,3,31,8,30,789,31.7,26.23,0.23,169,936
2018,3,31,9,30,934,33,32.94,0.23,169,909
2018,3,31,10,30,1009,33.8,43.39,0.23,164,854
2018,3,31,11,30,1008,34.2,55.44,0.23,152,754
2018,3,31,12,30,932,34.2,68.18,0.23,126,577
2018,3,31,13,30,784,33.6,81.14,0.23,69,230
2018,3,31,14,30,580,32.5,94.24,0.23,0,0
2018,3,31,15,30,340,30.3,107.03,0.23,0,0
2018,3,31,16,30,104,26.4,119.3,0.23,0,0
2018,3,31,17,30,0,23.4,130.54,0.23,0,0
2018,3,31,18,30,0,22.2,139.79,0.23,0,0
2018,3,31,19,30,0,21.1,145.36,0.23,0,0
2018,3,31,20,30,0,20.2,145.41,0.23,0,0
2018,3,31,21,30,0,19.5,139.91,0.23,0,0
2018,3,31,22,30,0,19,130.7,0.23,0,0
2018,3,31,23,30,0,18.4,119.48,0.23,0,0
2018,4,1,0,30,0,17.5,107.22,0.23,0,0
2018,4,1,1,30,0,16.4,94.42,0.23,0,0
2018,4,1,2,30,0,15.9,81.31,0.23,70,130
2018,4,1,3,30,0,15.1,68.33,0.23,159,400
2018,4,1,4,30,0,15.3,55.55,0.23,217,549
2018,4,1,5,30,90,16.3,43.43,0.23,259,631
2018,4,1,6,30,306,18,32.86,0.23,272,697
2018,4,1,7,30,527,20.6,25.95,0.23,285,720
2018,4,1,8,30,718,23.8,25.87,0.23,287,716
2018,4,1,9,30,858,26.9,32.68,0.23,290,667
2018,4,1,10,30,932,29,43.2,0.23,277,589
2018,4,1,11,30,932,30.2,55.29,0.23,246,472
2018,4,1,12,30,851,30.7,68.05,0.23,158,131
2018,4,1,13,30,707,30.4,81.02,0.23,71,50
2018,4,1,14,30,514,29.4,94.11,0.23,0,0
2018,4,1,15,30,208,27.6,106.89,0.23,0,0
2018,4,1,16,30,79,24.6,119.12,0.23,0,0
2018,4,1,17,30,0,21.9,130.31,0.23,0,0
2018,4,1,18,30,0,20.2,139.49,0.23,0,0
2018,4,1,19,30,0,18.7,145,0.23,0,0
2018,4,1,20,30,0,17.4,145.01,0.23,0,0
2018,4,1,21,30,0,16.6,139.54,0.23,0,0
2018,4,1,22,30,0,16,130.37,0.23,0,0
2018,4,1,23,30,0,15.6,119.18,0.23,0,0
2018,4,2,0,30,0,15.2,106.95,0.23,0,0
2018,4,2,1,30,0,14.7,94.17,0.23,0,0
2018,4,2,2,30,0,14.4,81.06,0.23,70,44
2018,4,2,3,30,0,13.8,68.07,0.23,189,268
2018,4,2,4,30,0,14.6,55.28,0.23,258,440
2018,4,2,5,30,77,17.4,43.13,0.23,302,542
2018,4,2,6,30,289,21.1,32.51,0.23,331,597
2018,4,2,7,30,509,24.5,25.56,0.23,433,437
2018,4,2,8,30,698,27.1,25.52,0.23,401,531
2018,4,2,9,30,835,29.1,32.42,0.23,419,312
2018,4,2,10,30,827,30.2,43.01,0.23,288,485
2018,4,2,11,30,880,30.7,55.15,0.23,266,212
2018,4,2,12,30,683,30.8,67.92,0.23,184,302
2018,4,2,13,30,643,30.3,80.9,0.23,74,59
2018,4,2,14,30,387,29.3,93.98,0.23,0,0
2018,4,2,15,30,298,27.6,106.74,0.23,0,0
2018,4,2,16,30,83,24.5,118.95,0.23,0,0
2018,4,2,17,30,0,21.7,130.09,0.23,0,0
2018,4,2,18,30,0,20.3,139.2,0.23,0,0
2018,4,2,19,30,0,19.3,144.64,0.23,0,0
2018,4,2,20,30,0,18.6,144.62,0.23,0,0
2018,4,2,21,30,0,18.1,139.17,0.23,0,0
2018,4,2,22,30,0,17.5,130.04,0.23,0,0
2018,4,2,23,30,0,17.1,118.89,0.23,0,0
2018,4,3,0,30,0,16.8,106.68,0.23,0,0
2018,4,3,1,30,0,16.6,93.91,0.23,0,0
2018,4,3,2,30,0,16.5,80.81,0.23,61,14
2018,4,3,3,30,0,16,67.82,0.23,215,141
2018,4,3,4,30,0,16.3,55.01,0.23,322,279
2018,4,3,5,30,63,18.3,42.83,0.23,397,377
2018,4,3,6,30,269,21.6,32.17,0.23,414,335
2018,4,3,7,30,482,24.7,25.17,0.23,450,472
2018,4,3,8,30,673,26.9,25.17,0.23,435,438
2018,4,3,9,30,698,28.4,32.17,0.23,388,387
2018,4,3,10,30,877,29.2,42.83,0.23,344,328
2018,4,3,11,30,832,29.7,55,0.23,250,322
2018,4,3,12,30,716,29.7,67.8,0.23,160,119
2018,4,3,13,30,585,29.2,80.78,0.23,17,0
2018,4,3,14,30,434,28.2,93.86,0.23,0,0
2018,4,3,15,30,205,26.8,106.59,0.23,0,0
2018,4,3,16,30,17,24.4,118.77,0.23,0,0
2018,4,3,17,30,0,22.1,129.86,0.23,0,0
2018,4,3,18,30,0,21,138.91,0.23,0,0
2018,4,3,19,30,0,20.3,144.27,0.23,0,0
2018,4,3,20,30,0,19.7,144.23,0.23,0,0
2018,4,3,21,30,0,19.2,138.8,0.23,0,0
2018,4,3,22,30,0,18.7,129.71,0.23,0,0
2018,4,3,23,30,0,18.3,118.6,0.23,0,0
2018,4,4,0,30,0,18,106.41,0.23,0,0
2018,4,4,1,30,0,18,93.65,0.23,0,0
2018,4,4,2,30,0,18.1,80.56,0.23,76,62
2018,4,4,3,30,0,17.7,67.57,0.23,183,309
2018,4,4,4,30,0,17.9,54.75,0.23,241,487
2018,4,4,5,30,86,19.9,42.54,0.23,274,596
2018,4,4,6,30,301,23,31.83,0.23,295,656
2018,4,4,7,30,522,25.6,24.78,0.23,306,680
2018,4,4,8,30,714,27.5,24.82,0.23,311,672
2018,4,4,9,30,852,29,31.92,0.23,341,584
2018,4,4,10,30,923,30,42.65,0.23,309,426
2018,4,4,11,30,921,30.5,54.86,0.23,268,209
2018,4,4,12,30,837,30.5,67.67,0.23,158,79
2018,4,4,13,30,622,30,80.66,0.23,71,29
2018,4,4,14,30,389,29.1,93.73,0.23,0,0
2018,4,4,15,30,188,27.8,106.45,0.23,0,0
2018,4,4,16,30,76,25.7,118.59,0.23,0,0
2018,4,4,17,30,0,23.7,129.63,0.23,0,0
2018,4,4,18,30,0,22.4,138.62,0.23,0,0
2018,4,4,19,30,0,21.1,143.91,0.23,0,0
2018,4,4,20,30,0,20.2,143.85,0.23,0,0
2018,4,4,21,30,0,19.5,138.44,0.23,0,0
2018,4,4,22,30,0,18.7,129.39,0.23,0,0
2018,4,4,23,30,0,18.1,118.3,0.23,0,0
2018,4,5,0,30,0,17.6,106.14,0.23,0,0
2018,4,5,1,30,0,17.3,93.4,0.23,0,0
2018,4,5,2,30,0,17.2,80.32,0.23,51,0
2018,4,5,3,30,0,17.6,67.32,0.23,163,99
2018,4,5,4,30,0,18.3,54.48,0.23,265,258
2018,4,5,5,30,51,20.3,42.24,0.23,284,593
2018,4,5,6,30,201,23.3,31.48,0.23,309,646
2018,4,5,7,30,415,26,24.4,0.23,326,659
2018,4,5,8,30,722,28.1,24.48,0.23,334,644
2018,4,5,9,30,860,29.6,31.67,0.23,333,605
2018,4,5,10,30,926,30.5,42.47,0.23,337,365
2018,4,5,11,30,919,31,54.72,0.23,268,433
2018,4,5,12,30,848,31.1,67.55,0.23,197,263
2018,4,5,13,30,606,30.8,80.54,0.23,77,49
2018,4,5,14,30,518,30,93.6,0.23,0,0
2018,4,5,15,30,297,28.8,106.3,0.23,0,0
2018,4,5,16,30,85,26.8,118.41,0.23,0,0
2018,4,5,17,30,0,24.9,129.41,0.23,0,0
2018,4,5,18,30,0,23.7,138.32,0.23,0,0
2018,4,5,19,30,0,22.6,143.55,0.23,0,0
2018,4,5,20,30,0,21.5,143.46,0.23,0,0
2018,4,5,21,30,0,20.4,138.07,0.23,0,0
2018,4,5,22,30,0,19.4,129.06,0.23,0,0
2018,4,5,23,30,0,18.7,118.01,0.23,0,0
2018,4,6,0,30,0,18,105.87,0.23,0,0
2018,4,6,1,30,0,17,93.15,0.23,0,0
2018,4,6,2,30,0,16.5,80.07,0.23,81,118
2018,4,6,3,30,0,15.8,67.07,0.23,167,394
2018,4,6,4,30,0,16.8,54.22,0.23,215,561
2018,4,6,5,30,101,19.6,41.95,0.23,246,652
2018,4,6,6,30,320,23.1,31.15,0.23,267,701
2018,4,6,7,30,543,26.3,24.01,0.23,280,716
2018,4,6,8,30,731,28.6,24.13,0.23,429,406
2018,4,6,9,30,867,29.8,31.42,0.23,186,11
2018,4,6,10,30,934,30.2,42.29,0.23,289,27
2018,4,6,11,30,799,30.2,54.58,0.23,237,391
2018,4,6,12,30,196,30.2,67.42,0.23,163,134
2018,4,6,13,30,309,30.2,80.42,0.23,77,110
2018,4,6,14,30,464,29.6,93.47,0.23,0,0
2018,4,6,15,30,215,28.3,106.15,0.23,0,0
2018,4,6,16,30,96,25.6,118.23,0.23,0,0
2018,4,6,17,30,0,23.4,129.18,0.23,0,0
2018,4,6,18,30,0,22.8,138.03,0.23,0,0
2018,4,6,19,30,0,22.4,143.2,0.23,0,0
2018,4,6,20,30,0,21.6,143.08,0.23,0,0
2018,4,6,21,30,0,20.7,137.71,0.23,0,0
2018,4,6,22,30,0,19.8,128.74,0.23,0,0
2018,4,6,23,30,0,19,117.72,0.23,0,0
2018,4,7,0,30,0,18,105.61,0.23,0,0
2018,4,7,1,30,0,16.9,92.9,0.23,0,0
2018,4,7,2,30,0,16.5,79.83,0.23,57,0
2018,4,7,3,30,0,16.3,66.82,0.23,168,160
2018,4,7,4,30,0,17.1,53.96,0.23,227,439
2018,4,7,5,30,57,19.3,41.67,0.23,355,312
2018,4,7,6,30,231,22.7,30.81,0.23,382,489
2018,4,7,7,30,486,25.9,23.63,0.23,440,462
2018,4,7,8,30,588,28.1,23.79,0.23,362,27
2018,4,7,9,30,802,29.6,31.18,0.23,257,699
2018,4,7,10,30,864,30.4,42.12,0.23,246,632
2018,4,7,11,30,386,30.3,54.44,0.23,226,512
2018,4,7,12,30,856,29.7,67.3,0.23,164,139
2018,4,7,13,30,715,28.8,80.3,0.23,37,0
2018,4,7,14,30,524,27.6,93.34,0.23,0,0
2018,4,7,15,30,218,25.8,106,0.23,0,0
2018,4,7,16,30,37,23.3,118.05,0.23,0,0
2018,4,7,17,30,0,21.2,128.95,0.23,0,0
2018,4,7,18,30,0,19.9,137.74,0.23,0,0
2018,4,7,19,30,0,19.2,142.84,0.23,0,0
2018,4,7,20,30,0,18.6,142.69,0.23,0,0
2018,4,7,21,30,0,18.2,137.35,0.23,0,0
2018,4,7,22,30,0,18,128.42,0.23,0,0
2018,4,7,23,30,0,17.9,117.44,0.23,0,0
2018,4,8,0,30,0,17.6,105.34,0.23,0,0
2018,4,8,1,30,0,17.1,92.65,0.23,0,0
2018,4,8,2,30,0,16.8,79.59,0.23,65,31
2018,4,8,3,30,0,15.9,66.58,0.23,142,395
2018,4,8,4,30,0,16.6,53.71,0.23,278,202
2018,4,8,5,30,70,19.1,41.38,0.23,344,362
2018,4,8,6,30,299,22,30.48,0.23,388,438
2018,4,8,7,30,397,24.4,23.25,0.23,431,389
2018,4,8,8,30,616,26.2,23.46,0.23,467,311
2018,4,8,9,30,766,27.3,30.95,0.23,443,240
2018,4,8,10,30,788,27.7,41.95,0.23,354,311
2018,4,8,11,30,753,27.8,54.3,0.23,275,159
2018,4,8,12,30,648,27.7,67.18,0.23,24,0
2018,4,8,13,30,585,27.3,80.18,0.23,22,0
2018,4,8,14,30,368,26.7,93.21,0.23,0,0
2018,4,8,15,30,24,25.8,105.85,0.23,0,0
2018,4,8,16,30,22,24.2,117.87,0.23,0,0
2018,4,8,17,30,0,22.6,128.72,0.23,0,0
2018,4,8,18,30,0,21.4,137.44,0.23,0,0
2018,4,8,19,30,0,20.1,142.48,0.23,0,0
2018,4,8,20,30,0,18.3,142.31,0.23,0,0
2018,4,8,21,30,0,16.6,136.99,0.23,0,0
2018,4,8,22,30,0,15.2,128.1,0.23,0,0
2018,4,8,23,30,0,14.3,117.15,0.23,0,0
2018,4,9,0,30,0,13.8,105.08,0.23,0,0
2018,4,9,1,30,0,13.5,92.4,0.23,0,0
2018,4,9,2,30,0,13.4,79.35,0.23,83,176
2018,4,9,3,30,0,13.2,66.34,0.23,157,436
2018,4,9,4,30,0,13.5,53.45,0.23,208,575
2018,4,9,5,30,116,15.1,41.1,0.23,245,647
2018,4,9,6,30,332,17.3,30.15,0.23,392,464
2018,4,9,7,30,551,19.3,22.88,0.23,336,22
2018,4,9,8,30,732,20.7,23.12,0.23,278,17
2018,4,9,9,30,793,21.8,30.71,0.23,406,58
2018,4,9,10,30,357,22.6,41.78,0.23,264,20
2018,4,9,11,30,294,23.4,54.17,0.23,249,351
2018,4,9,12,30,455,23.8,67.06,0.23,70,0
2018,4,9,13,30,278,23.9,80.06,0.23,45,0
2018,4,9,14,30,454,23.6,93.08,0.23,0,0
2018,4,9,15,30,70,22.8,105.7,0.23,0,0
2018,4,9,16,30,45,21.3,117.68,0.23,0,0
2018,4,9,17,30,0,19.6,128.49,0.23,0,0
2018,4,9,18,30,0,18.5,137.15,0.23,0,0
2018,4,9,19,30,0,17.6,142.13,0.23,0,0
2018,4,9,20,30,0,16.6,141.94,0.23,0,0
2018,4,9,21,30,0,15.3,136.64,0.23,0,0
2018,4,9,22,30,0,13.9,127.78,0.23,0,0
2018,4,9,23,30,0,12.8,116.86,0.23,0,0
2018,4,10,0,30,0,12.2,104.82,0.23,0,0
2018,4,10,1,30,0,11.9,92.16,0.23,0,0
2018,4,10,2,30,0,11.9,79.12,0.23,89,150
2018,4,10,3,30,0,12.1,66.1,0.23,145,392
2018,4,10,4,30,0,12.5,53.2,0.23,216,482
2018,4,10,5,30,117,13.8,40.83,0.23,359,319
2018,4,10,6,30,304,15.6,29.83,0.23,218,786
2018,4,10,7,30,504,17.6,22.5,0.23,438,408
2018,4,10,8,30,600,19.8,22.79,0.23,436,408
2018,4,10,9,30,901,21.6,30.48,0.23,387,408
2018,4,10,10,30,815,23.1,41.61,0.23,325,399
2018,4,10,11,30,813,24,54.04,0.23,243,41
2018,4,10,12,30,739,24.3,66.94,0.23,166,162
2018,4,10,13,30,623,24,79.94,0.23,64,90
2018,4,10,14,30,267,23.2,92.95,0.23,0,0
2018,4,10,15,30,230,21.9,105.55,0.23,0,0
2018,4,10,16,30,80,19.9,117.5,0.23,0,0
2018,4,10,17,30,0,17.9,128.26,0.23,0,0
2018,4,10,18,30,0,16.5,136.86,0.23,0,0
2018,4,10,19,30,0,15.4,141.78,0.23,0,0
2018,4,10,20,30,0,14.8,141.56,0.23,0,0
2018,4,10,21,30,0,14.3,136.28,0.23,0,0
2018,4,10,22,30,0,13.4,127.46,0.23,0,0
2018,4,10,23,30,0,12.6,116.58,0.23,0,0
2018,4,11,0,30,0,12.1,104.56,0.23,0,0
2018,4,11,1,30,0,11.8,91.92,0.23,0,0
2018,4,11,2,30,0,11.7,78.88,0.23,73,336
2018,4,11,3,30,0,11.7,65.86,0.23,115,628
2018,4,11,4,30,0,12.2,52.96,0.23,137,775
2018,4,11,5,30,138,13.2,40.55,0.23,149,855
2018,4,11,6,30,372,15.3,29.51,0.23,153,905
2018,4,11,7,30,604,18.3,22.13,0.23,438,484
2018,4,11,8,30,799,21.4,22.46,0.23,158,924
2018,4,11,9,30,941,23.5,30.25,0.23,159,896
2018,4,11,10,30,886,24.8,41.45,0.23,156,844
2018,4,11,11,30,1012,25.5,53.9,0.23,143,757
2018,4,11,12,30,933,25.9,66.82,0.23,118,607
2018,4,11,13,30,789,25.8,79.82,0.23,70,300
2018,4,11,14,30,590,25.2,92.82,0.23,0,0
2018,4,11,15,30,357,23.9,105.4,0.23,0,0
2018,4,11,16,30,124,21.3,117.32,0.23,0,0
2018,4,11,17,30,0,18.7,128.03,0.23,0,0
2018,4,11,18,30,0,17.6,136.56,0.23,0,0
2018,4,11,19,30,0,17.1,141.43,0.23,0,0
2018,4,11,20,30,0,16.8,141.19,0.23,0,0
2018,4,11,21,30,0,16.2,135.93,0.23,0,0
2018,4,11,22,30,0,15.5,127.15,0.23,0,0
2018,4,11,23,30,0,14.6,116.3,0.23,0,0
2018,4,12,0,30,0,13.9,104.3,0.23,0,0
2018,4,12,1,30,0,13.7,91.68,0.23,0,0
2018,4,12,2,30,0,13.7,78.65,0.23,79,299
2018,4,12,3,30,0,13.9,65.63,0.23,135,554
2018,4,12,4,30,0,15.1,52.72,0.23,171,682
2018,4,12,5,30,138,18.3,40.28,0.23,359,333
2018,4,12,6,30,363,22.1,29.19,0.23,394,420
2018,4,12,7,30,584,24.8,21.76,0.23,452,459
2018,4,12,8,30,613,26.3,22.14,0.23,182,12
2018,4,12,9,30,761,27.5,30.03,0.23,453,149
2018,4,12,10,30,878,28.9,41.29,0.23,51,0
2018,4,12,11,30,193,29.6,53.78,0.23,105,0
2018,4,12,12,30,582,28.8,66.7,0.23,18,0
2018,4,12,13,30,51,26.4,79.7,0.23,8,0
2018,4,12,14,30,105,23.8,92.69,0.23,0,0
2018,4,12,15,30,18,22.6,105.25,0.23,0,0
2018,4,12,16,30,8,22,117.13,0.23,0,0
2018,4,12,17,30,0,21.2,127.79,0.23,0,0
2018,4,12,18,30,0,20.8,136.27,0.23,0,0
2018,4,12,19,30,0,20.6,141.08,0.23,0,0
2018,4,12,20,30,0,20.4,140.82,0.23,0,0
2018,4,12,21,30,0,20.2,135.58,0.23,0,0
2018,4,12,22,30,0,19.6,126.83,0.23,0,0
2018,4,12,23,30,0,18.9,116.02,0.23,0,0
2018,4,13,0,30,0,18.4,104.05,0.23,0,0
2018,4,13,1,30,0,18,91.44,0.23,0,0
2018,4,13,2,30,0,17.8,78.43,0.23,88,231
2018,4,13,3,30,0,17.1,65.4,0.23,148,508
2018,4,13,4,30,0,17.9,52.48,0.23,184,654
2018,4,13,5,30,134,20.4,40.02,0.23,207,738
2018,4,13,6,30,359,22.7,28.88,0.23,215,793
2018,4,13,7,30,583,24.1,21.39,0.23,215,822
2018,4,13,8,30,772,25.1,21.81,0.23,431,503
2018,4,13,9,30,909,26.1,29.81,0.23,203,809
2018,4,13,10,30,981,26.9,41.13,0.23,378,207
2018,4,13,11,30,898,27.5,53.65,0.23,179,651
2018,4,13,12,30,904,27.7,66.59,0.23,150,472
2018,4,13,13,30,534,27.3,79.59,0.23,84,155
2018,4,13,14,30,565,26.4,92.56,0.23,0,0
2018,4,13,15,30,337,25,105.1,0.23,0,0
2018,4,13,16,30,112,22.7,116.95,0.23,0,0
2018,4,13,17,30,0,20.5,127.56,0.23,0,0
2018,4,13,18,30,0,19.6,135.98,0.23,0,0
2018,4,13,19,30,0,19.1,140.73,0.23,0,0
2018,4,13,20,30,0,18.5,140.45,0.23,0,0
2018,4,13,21,30,0,18,135.24,0.23,0,0
2018,4,13,22,30,0,17.6,126.52,0.23,0,0
2018,4,13,23,30,0,17.4,115.74,0.23,0,0
2018,4,14,0,30,0,17.2,103.8,0.23,0,0
2018,4,14,1,30,0,16.9,91.2,0.23,0,0
2018,4,14,2,30,0,16.8,78.2,0.23,96,50
2018,4,14,3,30,0,16.1,65.18,0.23,224,226
2018,4,14,4,30,0,16.7,52.24,0.23,302,381
2018,4,14,5,30,107,19.3,39.76,0.23,366,318
2018,4,14,6,30,319,22.4,28.57,0.23,369,552
2018,4,14,7,30,535,24.7,21.03,0.23,365,608
2018,4,14,8,30,611,26.2,21.5,0.23,342,643
2018,4,14,9,30,854,27.3,29.59,0.23,307,658
2018,4,14,10,30,933,28.1,40.97,0.23,269,636
2018,4,14,11,30,940,28.6,53.52,0.23,228,555
2018,4,14,12,30,880,28.9,66.47,0.23,176,389
2018,4,14,13,30,749,28.7,79.47,0.23,88,116
2018,4,14,14,30,558,28,92.43,0.23,0,0
2018,4,14,15,30,331,26.7,104.95,0.23,0,0
2018,4,14,16,30,109,24.3,116.76,0.23,0,0
2018,4,14,17,30,0,22.3,127.33,0.23,0,0
2018,4,14,18,30,0,21.7,135.69,0.23,0,0
2018,4,14,19,30,0,21.3,140.38,0.23,0,0
2018,4,14,20,30,0,20.8,140.08,0.23,0,0
2018,4,14,21,30,0,19.9,134.89,0.23,0,0
2018,4,14,22,30,0,19,126.22,0.23,0,0
2018,4,14,23,30,0,18.4,115.47,0.23,0,0
2018,4,15,0,30,0,17.9,103.55,0.23,0,0
2018,4,15,1,30,0,17.5,90.97,0.23,0,0
2018,4,15,2,30,0,17.4,77.98,0.23,10,0
2018,4,15,3,30,0,16.6,64.96,0.23,22,0
2018,4,15,4,30,0,16.7,52.01,0.23,42,0
2018,4,15,5,30,10,18.1,39.5,0.23,67,0
2018,4,15,6,30,22,20.1,28.26,0.23,91,0
2018,4,15,7,30,42,21.8,20.67,0.23,105,0
